product_name,slug,description,category_slug,price,image,stock,is_available
লাইটওয়েট পেন্ট-737,737,"লাইটওয়েট পেন্ট-737 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2663,737.jpg,135,False
প্রিমিয়াম কটন গেঞ্জি-738,738,"প্রিমিয়াম কটন গেঞ্জি-738 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,2548,738.jpg,175,True
স্লিম ফিট শার্ট-739,739,"স্লিম ফিট শার্ট-739 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1057,739.jpg,137,True
উলের গেঞ্জি-740,740,"উলের গেঞ্জি-740 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,2369,740.jpg,70,True
এলিগেন্ট জুতা-741,741,"এলিগেন্ট জুতা-741 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,4421,741.jpg,215,False
স্লিম ফিট পেন্ট-742,742,"স্লিম ফিট পেন্ট-742 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,1330,742.jpg,66,False
স্পোর্টস জুতা-743,743,"স্পোর্টস জুতা-743 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3982,743.jpg,88,True
নরম জামা-744,744,"নরম জামা-744 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,2210,744.jpg,10,True
ক্যাজুয়াল টুপি-745,745,"ক্যাজুয়াল টুপি-745 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,568,745.jpg,298,True
স্লিম ফিট পেন্ট-746,746,"স্লিম ফিট পেন্ট-746 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,453,746.jpg,227,True
নরম টুপি-747,747,"নরম টুপি-747 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1347,747.jpg,28,True
আরামদায়ক পেন্ট-748,748,"আরামদায়ক পেন্ট-748 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2424,748.jpg,11,False
আউটডোর পেন্ট-749,749,"আউটডোর পেন্ট-749 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2588,749.jpg,211,False
মার্জিত শার্ট-750,750,"মার্জিত শার্ট-750 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1528,750.jpg,16,True
প্রিমিয়াম কটন শার্ট-751,751,"প্রিমিয়াম কটন শার্ট-751 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2072,751.jpg,15,False
উলের গেঞ্জি-752,752,"উলের গেঞ্জি-752 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,1528,752.jpg,203,True
ট্র্যাকিং জামা-753,753,"ট্র্যাকিং জামা-753 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,2728,753.jpg,210,True
স্পোর্টস টুপি-754,754,"স্পোর্টস টুপি-754 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,951,754.jpg,77,True
ফরমাল জুতা-755,755,"ফরমাল জুতা-755 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,4071,755.jpg,63,False
স্টাইলিশ জুতা-756,756,"স্টাইলিশ জুতা-756 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3575,756.jpg,11,True
শ্বাসপ্রশ্বাসযোগ্য পেন্ট-757,757,"শ্বাসপ্রশ্বাসযোগ্য পেন্ট-757 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,1299,757.jpg,172,True
দৈনন্দিন ব্যবহারের জামা-758,758,"দৈনন্দিন ব্যবহারের জামা-758 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1106,758.jpg,62,True
স্লিম ফিট টুপি-759,759,"স্লিম ফিট টুপি-759 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2754,759.jpg,115,True
দৈনন্দিন ব্যবহারের পেন্ট-760,760,"দৈনন্দিন ব্যবহারের পেন্ট-760 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2351,760.jpg,78,True
লাইটওয়েট পেন্ট-761,761,"লাইটওয়েট পেন্ট-761 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,877,761.jpg,266,True
ক্যাজুয়াল টুপি-762,762,"ক্যাজুয়াল টুপি-762 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1209,762.jpg,97,True
প্রিমিয়াম কটন পেন্ট-763,763,"প্রিমিয়াম কটন পেন্ট-763 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2530,763.jpg,113,True
দৈনন্দিন ব্যবহারের জুতা-764,764,"দৈনন্দিন ব্যবহারের জুতা-764 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3166,764.jpg,286,False
এলিগেন্ট জামা-765,765,"এলিগেন্ট জামা-765 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1463,765.jpg,201,True
আরামদায়ক পেন্ট-766,766,"আরামদায়ক পেন্ট-766 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2293,766.jpg,51,True
ভিন্টেজ টুপি-767,767,"ভিন্টেজ টুপি-767 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1179,767.jpg,86,False
ফ্যাশনেবল পেন্ট-768,768,"ফ্যাশনেবল পেন্ট-768 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2295,768.jpg,145,True
শ্বাসপ্রশ্বাসযোগ্য শার্ট-769,769,"শ্বাসপ্রশ্বাসযোগ্য শার্ট-769 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2784,769.jpg,135,True
ট্র্যাকিং টুপি-770,770,"ট্র্যাকিং টুপি-770 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1269,770.jpg,196,True
ফ্যাশনেবল শার্ট-771,771,"ফ্যাশনেবল শার্ট-771 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2389,771.jpg,266,False
আউটডোর শার্ট-772,772,"আউটডোর শার্ট-772 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,952,772.jpg,115,False
টেকসই জুতা-773,773,"টেকসই জুতা-773 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3270,773.jpg,146,True
ফরমাল পেন্ট-774,774,"ফরমাল পেন্ট-774 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2223,774.jpg,121,True
নরম গেঞ্জি-775,775,"নরম গেঞ্জি-775 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,1759,775.jpg,217,True
ট্র্যাকিং জামা-776,776,"ট্র্যাকিং জামা-776 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1350,776.jpg,178,True
উলের টুপি-777,777,"উলের টুপি-777 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1595,777.jpg,83,True
মার্জিত জুতা-778,778,"মার্জিত জুতা-778 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,2715,778.jpg,74,True
গ্রাফিক শার্ট-779,779,"গ্রাফিক শার্ট-779 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1304,779.jpg,295,True
শ্বাসপ্রশ্বাসযোগ্য টুপি-780,780,"শ্বাসপ্রশ্বাসযোগ্য টুপি-780 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2990,780.jpg,183,True
আউটডোর টুপি-781,781,"আউটডোর টুপি-781 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2600,781.jpg,83,True
কম্প্যাক্ট জুতা-782,782,"কম্প্যাক্ট জুতা-782 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,2634,782.jpg,161,False
এলিগেন্ট জুতা-783,783,"এলিগেন্ট জুতা-783 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,1784,783.jpg,299,True
আরামদায়ক শার্ট-784,784,"আরামদায়ক শার্ট-784 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1896,784.jpg,113,True
আউটডোর শার্ট-785,785,"আউটডোর শার্ট-785 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2700,785.jpg,158,True
মার্জিত টুপি-786,786,"মার্জিত টুপি-786 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2595,786.jpg,290,True
আরামদায়ক পেন্ট-787,787,"আরামদায়ক পেন্ট-787 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,1549,787.jpg,55,True
নরম পেন্ট-788,788,"নরম পেন্ট-788 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,663,788.jpg,165,True
উন্নত মানের জামা-789,789,"উন্নত মানের জামা-789 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1885,789.jpg,140,True
প্রিমিয়াম কটন পেন্ট-790,790,"প্রিমিয়াম কটন পেন্ট-790 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,978,790.jpg,220,True
ট্র্যাকিং জুতা-791,791,"ট্র্যাকিং জুতা-791 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3618,791.jpg,274,True
টেকসই জুতা-792,792,"টেকসই জুতা-792 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,2645,792.jpg,27,True
ভিন্টেজ জুতা-793,793,"ভিন্টেজ জুতা-793 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3885,793.jpg,171,True
স্পোর্টস শার্ট-794,794,"স্পোর্টস শার্ট-794 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,867,794.jpg,11,False
উন্নত মানের পেন্ট-795,795,"উন্নত মানের পেন্ট-795 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,1194,795.jpg,62,True
ভিন্টেজ টুপি-796,796,"ভিন্টেজ টুপি-796 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,805,796.jpg,93,True
এলিগেন্ট পেন্ট-797,797,"এলিগেন্ট পেন্ট-797 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2225,797.jpg,286,True
আরামদায়ক জামা-798,798,"আরামদায়ক জামা-798 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,2278,798.jpg,251,True
নরম গেঞ্জি-799,799,"নরম গেঞ্জি-799 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,1493,799.jpg,135,True
ফ্যাশনেবল জুতা-800,800,"ফ্যাশনেবল জুতা-800 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3564,800.jpg,204,True
উন্নত মানের টুপি-801,801,"উন্নত মানের টুপি-801 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2724,801.jpg,176,True
নরম শার্ট-802,802,"নরম শার্ট-802 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2523,802.jpg,82,True
ক্যাজুয়াল শার্ট-803,803,"ক্যাজুয়াল শার্ট-803 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2261,803.jpg,166,True
ক্যাজুয়াল গেঞ্জি-804,804,"ক্যাজুয়াল গেঞ্জি-804 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,1579,804.jpg,275,True
আরামদায়ক জামা-805,805,"আরামদায়ক জামা-805 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1792,805.jpg,136,True
আধুনিক জামা-806,806,"আধুনিক জামা-806 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1933,806.jpg,71,True
শ্বাসপ্রশ্বাসযোগ্য জুতা-807,807,"শ্বাসপ্রশ্বাসযোগ্য জুতা-807 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3973,807.jpg,251,True
এলিগেন্ট গেঞ্জি-808,808,"এলিগেন্ট গেঞ্জি-808 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,2575,808.jpg,81,True
আউটডোর জুতা-809,809,"আউটডোর জুতা-809 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,2480,809.jpg,159,False
টেকসই জামা-810,810,"টেকসই জামা-810 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1595,810.jpg,81,False
নরম টুপি-811,811,"নরম টুপি-811 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,829,811.jpg,293,True
ভিন্টেজ শার্ট-812,812,"ভিন্টেজ শার্ট-812 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2886,812.jpg,188,False
স্লিম ফিট শার্ট-813,813,"স্লিম ফিট শার্ট-813 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,747,813.jpg,236,True
আরামদায়ক জুতা-814,814,"আরামদায়ক জুতা-814 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,4678,814.jpg,68,True
কম্প্যাক্ট পেন্ট-815,815,"কম্প্যাক্ট পেন্ট-815 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,971,815.jpg,41,True
স্টাইলিশ জুতা-816,816,"স্টাইলিশ জুতা-816 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3875,816.jpg,62,True
আরামদায়ক টুপি-817,817,"আরামদায়ক টুপি-817 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2859,817.jpg,99,False
প্রিমিয়াম কটন পেন্ট-818,818,"প্রিমিয়াম কটন পেন্ট-818 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,1192,818.jpg,230,True
স্লিম ফিট গেঞ্জি-819,819,"স্লিম ফিট গেঞ্জি-819 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",genji,618,819.jpg,110,True
গ্রাফিক টুপি-820,820,"গ্রাফিক টুপি-820 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1047,820.jpg,249,True
সাদা জুতা-821,821,"সাদা জুতা-821 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,4900,821.jpg,176,True
টেকসই টুপি-822,822,"টেকসই টুপি-822 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2063,822.jpg,26,True
ফ্যাশনেবল জুতা-823,823,"ফ্যাশনেবল জুতা-823 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3662,823.jpg,264,True
টেকসই পেন্ট-824,824,"টেকসই পেন্ট-824 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,1575,824.jpg,191,True
স্টাইলিশ পেন্ট-825,825,"স্টাইলিশ পেন্ট-825 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,960,825.jpg,183,True
ভিন্টেজ জুতা-826,826,"ভিন্টেজ জুতা-826 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,4766,826.jpg,284,True
আউটডোর শার্ট-827,827,"আউটডোর শার্ট-827 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1495,827.jpg,191,False
প্রিমিয়াম কটন জামা-828,828,"প্রিমিয়াম কটন জামা-828 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,2487,828.jpg,252,True
শ্বাসপ্রশ্বাসযোগ্য শার্ট-829,829,"শ্বাসপ্রশ্বাসযোগ্য শার্ট-829 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2847,829.jpg,175,True
প্রিমিয়াম কটন জামা-830,830,"প্রিমিয়াম কটন জামা-830 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1134,830.jpg,204,True
লাইটওয়েট পেন্ট-831,831,"লাইটওয়েট পেন্ট-831 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2679,831.jpg,285,True
উন্নত মানের জুতা-832,832,"উন্নত মানের জুতা-832 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,4156,832.jpg,237,True
আউটডোর জামা-833,833,"আউটডোর জামা-833 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,447,833.jpg,58,True
এলিগেন্ট শার্ট-834,834,"এলিগেন্ট শার্ট-834 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1056,834.jpg,71,True
এলিগেন্ট জামা-835,835,"এলিগেন্ট জামা-835 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,891,835.jpg,123,True
স্লিম ফিট টুপি-836,836,"স্লিম ফিট টুপি-836 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2656,836.jpg,181,True
আরামদায়ক টুপি-837,837,"আরামদায়ক টুপি-837 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1150,837.jpg,194,True
আধুনিক জুতা-838,838,"আধুনিক জুতা-838 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,3649,838.jpg,73,True
স্লিম ফিট জামা-839,839,"স্লিম ফিট জামা-839 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,954,839.jpg,98,False
কম্প্যাক্ট টুপি-840,840,"কম্প্যাক্ট টুপি-840 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2229,840.jpg,246,False
